date,sym,time,price,size,qualifier,bid,ask
2013-01-15,BARCl.BS,14:54:14.400,240.98,454370,A,240.975,240.985
2013-01-15,VODl.CHI,14:54:14.400,160.69,844890,auc,160.685,160.695
2013-01-15,BARCl.CHI,14:54:43.200,245.928,474010,b,245.923,245.933
2013-01-15,VODl.TQ,14:54:43.200,159.109,466970,A,159.104,159.114
2013-01-15,BARCl.CHI,14:55:12.000,243.192,172950,b,243.187,243.197
2013-01-15,VODl.BS,14:55:12.000,162.018,521370,DARK,162.013,162.023
2013-01-15,BARCl.BS,14:55:40.800,243.445,270190,B,243.44,243.45
2013-01-15,VOD.L,14:55:40.800,162.975,47630,B,162.97,162.98
2013-01-15,BARC.TQ,14:56:09.600,241.207,40940,m,241.202,241.212
2013-01-15,VODl.BS,14:56:09.600,162.564,272320,B,162.559,162.569
2013-01-15,BARCl.CHI,14:56:38.400,243.123,369570,auc,243.118,243.128
2013-01-15,VODl.BS,14:56:38.400,159.222,991000,x,159.217,159.227
2013-01-15,BARCl.BS,14:57:07.200,246.941,172220,c,246.936,246.946
2013-01-15,VODl.CHI,14:57:07.200,160.096,28660,b,160.091,160.101
2013-01-15,BARCl.CHI,14:57:36.000,245.082,889050,x,245.077,245.087
2013-01-15,VODl.CHI,14:57:36.000,159.928,245250,c,159.923,159.933
2013-01-15,BARC.L,14:58:04.800,244.133,366820,X,244.128,244.138
2013-01-15,VOD.L,14:58:04.800,162.598,658270,C,162.593,162.603
2013-01-15,BARC.L,14:58:33.600,241.109,727540,X,241.104,241.114
2013-01-15,VOD.L,14:58:33.600,160.313,673920,Auc,160.308,160.318
2013-01-15,BARC.TQ,14:59:02.400,246.112,417230,C,246.107,246.117
2013-01-15,VODl.BS,14:59:02.400,161.8,502560,DARK,161.795,161.805
2013-01-15,BARCl.CHI,14:59:31.200,244.379,202590,b,244.374,244.384
2013-01-15,VODl.CHI,14:59:31.200,161.427,151010,a,161.422,161.432
2013-01-15,BARC.TQ,15:00:00.000,241.335,959320,m,241.33,241.34
2013-01-15,VODl.BS,15:00:00.000,159.005,411230,x,159,159.01
2013-01-15,BARCl.BS,15:00:28.800,244.923,448920,x,244.918,244.928
2013-01-15,VODl.TQ,15:00:28.800,161.671,652500,C,161.666,161.676
2013-01-15,BARCl.BS,15:00:57.600,242.741,78410,B,242.736,242.746
2013-01-15,VODl.BS,15:00:57.600,161.615,406380,c,161.61,161.62
2013-01-15,BARC.TQ,15:01:26.400,244.022,682330,Auc,244.017,244.027
2013-01-15,VODl.BS,15:01:26.400,158.979,245530,A,158.974,158.984
2013-01-15,BARCl.CHI,15:01:55.200,246.112,909640,auc,246.107,246.117
2013-01-15,VODl.BS,15:01:55.200,162.481,854470,x,162.476,162.486
2013-01-15,BARC.TQ,15:02:24.000,241.3,791120,Auc,241.295,241.305
2013-01-15,VODl.CHI,15:02:24.000,163.005,635640,a,163,163.01
2013-01-15,BARCl.BS,15:02:52.800,246.923,567760,x,246.918,246.928
2013-01-15,VODl.TQ,15:02:52.800,159.215,299800,C,159.21,159.22
2013-01-15,BARCl.BS,15:03:21.600,244.637,33440,A,244.632,244.642
2013-01-15,VODl.BS,15:03:21.600,163.031,995700,AUC,163.026,163.036
2013-01-15,BARC.TQ,15:03:50.400,245.039,455460,X,245.034,245.044
2013-01-15,VODl.BS,15:03:50.400,159.081,531550,c,159.076,159.086
2013-01-15,BARC.L,15:04:19.200,243.395,89610,X,243.39,243.4
2013-01-15,VODl.TQ,15:04:19.200,160.674,451080,m,160.669,160.679
2013-01-15,BARC.L,15:04:48.000,246.032,916560,B,246.027,246.037
2013-01-15,VODl.CHI,15:04:48.000,159.841,986310,DRK,159.836,159.846
2013-01-15,BARC.TQ,15:05:16.800,241.172,71970,DARKTRADE,241.167,241.177
2013-01-15,VODl.TQ,15:05:16.800,159.534,656850,B,159.529,159.539
2013-01-15,BARCl.CHI,15:05:45.600,246.459,6640,b,246.454,246.464
2013-01-15,VODl.CHI,15:05:45.600,161.967,696500,DRK,161.962,161.972
2013-01-15,BARC.L,15:06:14.400,244.976,392900,m,244.971,244.981
2013-01-15,VODl.TQ,15:06:14.400,162.22,428000,Auc,162.215,162.225
2013-01-15,BARCl.CHI,15:06:43.200,241.412,867420,DRK,241.407,241.417
2013-01-15,VOD.L,15:06:43.200,159.975,374130,DARKTRADE,159.97,159.98
2013-01-15,BARCl.CHI,15:07:12.000,243.533,212320,b,243.528,243.538
2013-01-15,VODl.TQ,15:07:12.000,159.535,738750,X,159.53,159.54
2013-01-15,BARC.L,15:07:40.800,246.274,457810,A,246.269,246.279
2013-01-15,VODl.TQ,15:07:40.800,161.411,634260,A,161.406,161.416
2013-01-15,BARC.L,15:08:09.600,245.365,141670,m,245.36,245.37
2013-01-15,VODl.CHI,15:08:09.600,160.334,424040,x,160.329,160.339
2013-01-15,BARCl.CHI,15:08:38.400,243.107,179980,auc,243.102,243.112
2013-01-15,VOD.L,15:08:38.400,161.556,571640,m,161.551,161.561
2013-01-15,BARCl.CHI,15:09:07.200,245.106,889790,auc,245.101,245.111
2013-01-15,VODl.TQ,15:09:07.200,162.991,872200,B,162.986,162.996
2013-01-15,BARC.TQ,15:09:36.000,241.055,877660,X,241.05,241.06
2013-01-15,VOD.L,15:09:36.000,161.403,832990,m,161.398,161.408
2013-01-15,BARC.L,15:10:04.800,241.206,642490,Auc,241.201,241.211
2013-01-15,VODl.TQ,15:10:04.800,162.87,938860,B,162.865,162.875
2013-01-15,BARCl.BS,15:10:33.600,242.487,498650,B,242.482,242.492
2013-01-15,VODl.TQ,15:10:33.600,159.86,546770,X,159.855,159.865
2013-01-15,BARCl.CHI,15:11:02.400,241.892,721260,c,241.887,241.897
2013-01-15,VODl.TQ,15:11:02.400,162.749,667610,X,162.744,162.754
2013-01-15,BARC.L,15:11:31.200,242.643,135360,Auc,242.638,242.648
2013-01-15,VODl.BS,15:11:31.200,162.83,219200,A,162.825,162.835
2013-01-15,BARCl.BS,15:12:00.000,244.341,41330,A,244.336,244.346
2013-01-15,VODl.BS,15:12:00.000,162.052,351720,x,162.047,162.057
2013-01-15,BARCl.BS,15:12:28.800,241.677,250590,DARK,241.672,241.682
2013-01-15,VODl.BS,15:12:28.800,162.506,304580,x,162.501,162.511
2013-01-15,BARC.TQ,15:12:57.600,241.895,443830,C,241.89,241.9
2013-01-15,VODl.CHI,15:12:57.600,163.035,450200,c,163.03,163.04
2013-01-15,BARCl.CHI,15:13:26.400,241.148,825780,x,241.143,241.153
2013-01-15,VODl.CHI,15:13:26.400,161.47,157250,a,161.465,161.475
2013-01-15,BARCl.BS,15:13:55.200,243.338,789910,A,243.333,243.343
2013-01-15,VODl.CHI,15:13:55.200,162.748,779170,a,162.743,162.753
2013-01-15,BARC.L,15:14:24.000,242.639,413430,m,242.634,242.644
2013-01-15,VODl.CHI,15:14:24.000,162.865,86960,b,162.86,162.87
2013-01-15,BARCl.BS,15:14:52.800,241.943,922380,c,241.938,241.948
2013-01-15,VODl.BS,15:14:52.800,162.342,389960,AUC,162.337,162.347
2013-01-15,BARCl.CHI,15:15:21.600,241.019,63310,DRK,241.014,241.024
2013-01-15,VODl.BS,15:15:21.600,160.433,819420,B,160.428,160.438
2013-01-15,BARCl.CHI,15:15:50.400,240.936,637660,a,240.931,240.941
2013-01-15,VOD.L,15:15:50.400,162.785,137230,DARKTRADE,162.78,162.79
2013-01-15,BARCl.BS,15:16:19.200,246.057,577700,AUC,246.052,246.062
2013-01-15,VOD.L,15:16:19.200,160.407,133220,m,160.402,160.412
2013-01-15,BARC.TQ,15:16:48.000,243.532,178010,DARKTRADE,243.527,243.537
2013-01-15,VODl.TQ,15:16:48.000,159.513,690810,A,159.508,159.518
2013-01-15,BARC.TQ,15:17:16.800,247.044,283630,C,247.039,247.049
2013-01-15,VODl.BS,15:17:16.800,162.646,471310,A,162.641,162.651
2013-01-15,BARC.TQ,15:17:45.600,243.876,789850,B,243.871,243.881
2013-01-15,VODl.TQ,15:17:45.600,159.984,609890,B,159.979,159.989
2013-01-15,BARCl.CHI,15:18:14.400,241.055,653420,c,241.05,241.06
2013-01-15,VOD.L,15:18:14.400,162.755,214080,Auc,162.75,162.76
2013-01-15,BARC.TQ,15:18:43.200,246.114,747940,m,246.109,246.119
2013-01-15,VODl.CHI,15:18:43.200,161.71,90710,c,161.705,161.715
2013-01-15,BARCl.BS,15:19:12.000,241.969,653960,A,241.964,241.974
2013-01-15,VODl.BS,15:19:12.000,159.211,992400,A,159.206,159.216
2013-01-15,BARC.L,15:19:40.800,245.686,384460,C,245.681,245.691
2013-01-15,VODl.BS,15:19:40.800,160.158,732750,x,160.153,160.163
2013-01-15,BARCl.BS,15:20:09.600,241.802,844950,AUC,241.797,241.807
2013-01-15,VODl.BS,15:20:09.600,160.064,342960,B,160.059,160.069
2013-01-15,BARC.L,15:20:38.400,245.028,301480,Auc,245.023,245.033
2013-01-15,VODl.TQ,15:20:38.400,163.033,541020,B,163.028,163.038
2013-01-15,BARC.L,15:21:07.200,246.617,311270,m,246.612,246.622
2013-01-15,VODl.TQ,15:21:07.200,162.827,741070,m,162.822,162.832
2013-01-15,BARCl.BS,15:21:36.000,241.154,925520,DARK,241.149,241.159
2013-01-15,VODl.CHI,15:21:36.000,162.908,844250,a,162.903,162.913
2013-01-15,BARC.TQ,15:22:04.800,241.302,849650,Auc,241.297,241.307
2013-01-15,VOD.L,15:22:04.800,160.505,35860,B,160.5,160.51
2013-01-15,BARCl.CHI,15:22:33.600,246.396,293240,auc,246.391,246.401
2013-01-15,VODl.TQ,15:22:33.600,162.451,657640,B,162.446,162.456
2013-01-15,BARC.L,15:23:02.400,242.887,759280,Auc,242.882,242.892
2013-01-15,VODl.BS,15:23:02.400,159.167,527500,AUC,159.162,159.172
2013-01-15,BARCl.CHI,15:23:31.200,241.583,898460,c,241.578,241.588
2013-01-15,VODl.TQ,15:23:31.200,161.651,914350,A,161.646,161.656
2013-01-15,BARC.L,15:24:00.000,246.198,645180,C,246.193,246.203
2013-01-15,VODl.TQ,15:24:00.000,160.111,528090,B,160.106,160.116
2013-01-15,BARCl.CHI,15:24:28.800,246.22,982920,c,246.215,246.225
2013-01-15,VOD.L,15:24:28.800,162.971,604080,DARKTRADE,162.966,162.976
2013-01-15,BARC.TQ,15:24:57.600,242.437,531880,C,242.432,242.442
2013-01-15,VODl.TQ,15:24:57.600,159.013,2390,X,159.008,159.018
2013-01-15,BARC.L,15:25:26.400,242.081,504690,B,242.076,242.086
2013-01-15,VOD.L,15:25:26.400,162.473,523620,B,162.468,162.478
2013-01-15,BARC.TQ,15:25:55.200,241.064,512370,B,241.059,241.069
2013-01-15,VODl.TQ,15:25:55.200,160.206,245570,B,160.201,160.211
2013-01-15,BARC.TQ,15:26:24.000,245.943,604670,X,245.938,245.948
2013-01-15,VODl.BS,15:26:24.000,161.259,10640,B,161.254,161.264
2013-01-15,BARC.L,15:26:52.800,242.501,966070,DARKTRADE,242.496,242.506
2013-01-15,VODl.CHI,15:26:52.800,161.968,877690,b,161.963,161.973
2013-01-15,BARC.L,15:27:21.600,242.856,768130,m,242.851,242.861
2013-01-15,VODl.BS,15:27:21.600,162.421,970120,x,162.416,162.426
2013-01-15,BARCl.BS,15:27:50.400,241.586,950780,x,241.581,241.591
2013-01-15,VODl.BS,15:27:50.400,159.043,153860,x,159.038,159.048
2013-01-15,BARC.L,15:28:19.200,243.298,655290,m,243.293,243.303
2013-01-15,VODl.BS,15:28:19.200,159.031,15090,x,159.026,159.036
2013-01-15,BARCl.BS,15:28:48.000,246.785,131850,B,246.78,246.79
2013-01-15,VODl.TQ,15:28:48.000,161.374,343220,Auc,161.369,161.379
2013-01-15,BARC.L,15:29:16.800,244.442,459570,B,244.437,244.447
2013-01-15,VODl.BS,15:29:16.800,159.284,540780,AUC,159.279,159.289
2013-01-15,BARC.TQ,15:29:45.600,246.873,421820,X,246.868,246.878
2013-01-15,VODl.CHI,15:29:45.600,162.962,727540,b,162.957,162.967
2013-01-15,BARCl.BS,15:30:14.400,241.396,540620,c,241.391,241.401
2013-01-15,VODl.TQ,15:30:14.400,161.061,597260,m,161.056,161.066
2013-01-15,BARCl.BS,15:30:43.200,241.044,87840,DARK,241.039,241.049
2013-01-15,VODl.BS,15:30:43.200,162.842,282270,c,162.837,162.847
2013-01-15,BARCl.CHI,15:31:12.000,241.839,389240,b,241.834,241.844
2013-01-15,VOD.L,15:31:12.000,161.793,673320,m,161.788,161.798
2013-01-15,BARC.TQ,15:31:40.800,241.716,10820,DARKTRADE,241.711,241.721
2013-01-15,VODl.BS,15:31:40.800,162.981,920410,c,162.976,162.986
2013-01-15,BARCl.CHI,15:32:09.600,245.639,880350,auc,245.634,245.644
2013-01-15,VODl.TQ,15:32:09.600,163.02,439210,B,163.015,163.025
2013-01-15,BARCl.CHI,15:32:38.400,240.948,353530,auc,240.943,240.953
2013-01-15,VODl.BS,15:32:38.400,161.979,288680,AUC,161.974,161.984
2013-01-15,BARCl.BS,15:33:07.200,241.729,711550,x,241.724,241.734
2013-01-15,VODl.BS,15:33:07.200,158.986,11190,DARK,158.981,158.991
2013-01-15,BARC.TQ,15:33:36.000,246.917,296620,X,246.912,246.922
2013-01-15,VOD.L,15:33:36.000,161.978,959130,X,161.973,161.983
2013-01-15,BARC.L,15:34:04.800,241.857,612870,X,241.852,241.862
2013-01-15,VODl.TQ,15:34:04.800,160.768,849950,A,160.763,160.773
2013-01-15,BARC.L,15:34:33.600,240.936,66580,m,240.931,240.941
2013-01-15,VODl.BS,15:34:33.600,161.677,64160,c,161.672,161.682
2013-01-15,BARCl.CHI,15:35:02.400,242.148,29320,auc,242.143,242.153
2013-01-15,VODl.BS,15:35:02.400,161.768,261910,A,161.763,161.773
2013-01-15,BARCl.BS,15:35:31.200,241.131,44760,c,241.126,241.136
2013-01-15,VODl.CHI,15:35:31.200,159.858,14650,x,159.853,159.863
2013-01-15,BARCl.CHI,15:36:00.000,243.683,402140,auc,243.678,243.688
2013-01-15,VODl.TQ,15:36:00.000,158.983,353260,X,158.978,158.988
2013-01-15,BARCl.CHI,15:36:28.800,246.892,736450,DRK,246.887,246.897
2013-01-15,VODl.TQ,15:36:28.800,162.352,381300,A,162.347,162.357
2013-01-15,BARCl.CHI,15:36:57.600,242.455,243730,c,242.45,242.46
2013-01-15,VODl.TQ,15:36:57.600,159.423,567100,Auc,159.418,159.428
2013-01-15,BARCl.CHI,15:37:26.400,246.904,182430,x,246.899,246.909
2013-01-15,VODl.TQ,15:37:26.400,162.616,672720,A,162.611,162.621
2013-01-15,BARC.TQ,15:37:55.200,240.938,938100,B,240.933,240.943
2013-01-15,VODl.BS,15:37:55.200,159.577,684400,A,159.572,159.582
2013-01-15,BARC.L,15:38:24.000,241.088,996530,C,241.083,241.093
2013-01-15,VODl.TQ,15:38:24.000,162.659,592080,A,162.654,162.664
2013-01-15,BARC.L,15:38:52.800,246.809,494480,A,246.804,246.814
2013-01-15,VOD.L,15:38:52.800,160.823,742250,B,160.818,160.828
2013-01-15,BARCl.BS,15:39:21.600,245.255,289540,AUC,245.25,245.26
2013-01-15,VODl.BS,15:39:21.600,159.063,493660,A,159.058,159.068
2013-01-15,BARC.TQ,15:39:50.400,244.79,192320,A,244.785,244.795
2013-01-15,VODl.TQ,15:39:50.400,162.327,615900,B,162.322,162.332
2013-01-15,BARCl.CHI,15:40:19.200,245.009,267430,b,245.004,245.014
2013-01-15,VODl.CHI,15:40:19.200,160.08,276620,DRK,160.075,160.085
2013-01-15,BARCl.BS,15:40:48.000,242.591,173620,A,242.586,242.596
2013-01-15,VOD.L,15:40:48.000,160.63,559240,X,160.625,160.635
2013-01-15,BARC.TQ,15:41:16.800,241.333,291680,C,241.328,241.338
2013-01-15,VODl.CHI,15:41:16.800,160.461,66370,x,160.456,160.466
2013-01-15,BARC.TQ,15:41:45.600,246.681,282040,B,246.676,246.686
2013-01-15,VODl.CHI,15:41:45.600,162.993,92320,b,162.988,162.998
2013-01-15,BARC.L,15:42:14.400,245.806,460020,m,245.801,245.811
2013-01-15,VODl.TQ,15:42:14.400,163.018,440630,C,163.013,163.023
2013-01-15,BARCl.CHI,15:42:43.200,246.531,646550,DRK,246.526,246.536
2013-01-15,VOD.L,15:42:43.200,159.257,853990,C,159.252,159.262
2013-01-15,BARCl.BS,15:43:12.000,246.123,798820,AUC,246.118,246.128
2013-01-15,VODl.BS,15:43:12.000,162.861,472220,c,162.856,162.866
2013-01-15,BARC.TQ,15:43:40.800,241.035,994540,A,241.03,241.04
2013-01-15,VODl.BS,15:43:40.800,162.035,315770,c,162.03,162.04
2013-01-15,BARC.TQ,15:44:09.600,243.552,65630,B,243.547,243.557
2013-01-15,VODl.CHI,15:44:09.600,159.028,101440,DRK,159.023,159.033
2013-01-15,BARCl.BS,15:44:38.400,245.779,565090,A,245.774,245.784
2013-01-15,VODl.CHI,15:44:38.400,159.516,173770,b,159.511,159.521
2013-01-15,BARC.TQ,15:45:07.200,245.583,294560,X,245.578,245.588
2013-01-15,VOD.L,15:45:07.200,163.019,509940,X,163.014,163.024
2013-01-15,BARC.TQ,15:45:36.000,241.207,384840,B,241.202,241.212
2013-01-15,VODl.TQ,15:45:36.000,160.466,650920,B,160.461,160.471
2013-01-15,BARC.L,15:46:04.800,244.085,45700,Auc,244.08,244.09
2013-01-15,VODl.CHI,15:46:04.800,162.876,173970,auc,162.871,162.881
2013-01-15,BARCl.CHI,15:46:33.600,243.976,884260,x,243.971,243.981
2013-01-15,VODl.CHI,15:46:33.600,160.485,328700,a,160.48,160.49
2013-01-15,BARC.TQ,15:47:02.400,244.443,714390,m,244.438,244.448
2013-01-15,VOD.L,15:47:02.400,162.681,713060,Auc,162.676,162.686
2013-01-15,BARCl.CHI,15:47:31.200,246.986,981850,c,246.981,246.991
2013-01-15,VODl.CHI,15:47:31.200,160.821,403040,c,160.816,160.826
2013-01-15,BARC.L,15:48:00.000,242.263,223090,DARKTRADE,242.258,242.268
2013-01-15,VODl.CHI,15:48:00.000,159.077,704960,c,159.072,159.082
2013-01-15,BARC.TQ,15:48:28.800,241.038,974310,C,241.033,241.043
2013-01-15,VODl.TQ,15:48:28.800,160.201,965740,C,160.196,160.206
2013-01-15,BARCl.CHI,15:48:57.600,243.67,207670,auc,243.665,243.675
2013-01-15,VOD.L,15:48:57.600,159.187,564980,B,159.182,159.192
2013-01-15,BARCl.BS,15:49:26.400,245.905,897990,c,245.9,245.91
2013-01-15,VODl.TQ,15:49:26.400,161.254,855970,X,161.249,161.259
2013-01-15,BARC.TQ,15:49:55.200,242.418,849220,A,242.413,242.423
2013-01-15,VOD.L,15:49:55.200,160.957,84860,m,160.952,160.962
2013-01-15,BARCl.CHI,15:50:24.000,241.416,699640,b,241.411,241.421
2013-01-15,VOD.L,15:50:24.000,162.521,401860,DARKTRADE,162.516,162.526
2013-01-15,BARCl.CHI,15:50:52.800,241.066,890210,a,241.061,241.071
2013-01-15,VOD.L,15:50:52.800,161.43,421720,Auc,161.425,161.435
2013-01-15,BARC.L,15:51:21.600,242.44,240160,B,242.435,242.445
2013-01-15,VODl.CHI,15:51:21.600,159.177,690850,c,159.172,159.182
2013-01-15,BARC.L,15:51:50.400,246.612,189940,A,246.607,246.617
2013-01-15,VODl.CHI,15:51:50.400,159.835,615190,c,159.83,159.84
2013-01-15,BARC.TQ,15:52:19.200,241.376,628200,m,241.371,241.381
2013-01-15,VOD.L,15:52:19.200,160.463,467180,Auc,160.458,160.468
2013-01-15,BARCl.CHI,15:52:48.000,244.722,726080,x,244.717,244.727
2013-01-15,VODl.CHI,15:52:48.000,159.925,484800,x,159.92,159.93
2013-01-15,BARC.L,15:53:16.800,243.701,423420,X,243.696,243.706
2013-01-15,VODl.CHI,15:53:16.800,162.93,409910,c,162.925,162.935
2013-01-15,BARC.TQ,15:53:45.600,241.592,397980,C,241.587,241.597
2013-01-15,VODl.BS,15:53:45.600,162.884,470270,c,162.879,162.889
2013-01-15,BARC.TQ,15:54:14.400,244.065,16130,C,244.06,244.07
2013-01-15,VODl.TQ,15:54:14.400,158.991,342820,m,158.986,158.996
2013-01-15,BARC.L,15:54:43.200,241.728,780190,DARKTRADE,241.723,241.733
2013-01-15,VOD.L,15:54:43.200,162.828,19400,C,162.823,162.833
2013-01-15,BARC.L,15:55:12.000,242.94,667720,X,242.935,242.945
2013-01-15,VODl.TQ,15:55:12.000,159.523,421320,Auc,159.518,159.528
2013-01-15,BARCl.CHI,15:55:40.800,244.122,414680,c,244.117,244.127
2013-01-15,VODl.BS,15:55:40.800,161.522,765940,DARK,161.517,161.527
2013-01-15,BARC.TQ,15:56:09.600,246.692,584770,DARKTRADE,246.687,246.697
2013-01-15,VOD.L,15:56:09.600,159.384,227400,A,159.379,159.389
2013-01-15,BARC.L,15:56:38.400,247.077,874070,A,247.072,247.082
2013-01-15,VODl.TQ,15:56:38.400,161.793,507170,X,161.788,161.798
2013-01-15,BARC.TQ,15:57:07.200,241.022,848450,DARKTRADE,241.017,241.027
2013-01-15,VODl.CHI,15:57:07.200,158.985,22970,a,158.98,158.99
2013-01-15,BARC.TQ,15:57:36.000,243.471,961350,B,243.466,243.476
2013-01-15,VODl.TQ,15:57:36.000,162.524,751570,m,162.519,162.529
2013-01-15,BARCl.CHI,15:58:04.800,242.552,882950,x,242.547,242.557
2013-01-15,VOD.L,15:58:04.800,160.049,325190,Auc,160.044,160.054
2013-01-15,BARCl.CHI,15:58:33.600,245.292,48680,c,245.287,245.297
2013-01-15,VODl.BS,15:58:33.600,160.515,426260,A,160.51,160.52
2013-01-15,BARC.TQ,15:59:02.400,243.304,86190,Auc,243.299,243.309
2013-01-15,VOD.L,15:59:02.400,159.502,469790,Auc,159.497,159.507
2013-01-15,BARCl.CHI,15:59:31.200,243.804,851610,DRK,243.799,243.809
2013-01-15,VODl.TQ,15:59:31.200,162.782,882350,B,162.777,162.787
